m,TA_9728,2037 ('twenty' version)
m,TA_9729,2038 ('twenty' version)
m,TA_9730,2039 ('twenty' version)
m,TA_9731,2040 ('twenty' version)
m,TA_9732,2041 ('twenty' version)
m,TA_9733,2042 ('twenty' version)
m,TA_9734,2043 ('twenty' version)
m,TA_9735,2044 ('twenty' version)
m,TA_9736,2045 ('twenty' version)
m,TA_9737,2046 ('twenty' version)
m,TA_9738,2047 ('twenty' version)
m,TA_9739,2048 ('twenty' version)
m,TA_9740,2049 ('twenty' version)
m,TA_9741,2050 ('twenty' version)
m,TA_9742,2017 ('two thousand and' version)
m,TA_9743,2018 ('two thousand and' version)
m,TA_9744,2019 ('two thousand and' version)
m,TA_9745,2020 ('two thousand and' version)
m,TA_9746,2021 ('two thousand and' version)
m,TA_9747,2022 ('two thousand and' version)
m,TA_9748,2023 ('two thousand and' version)
m,TA_9749,2024 ('two thousand and' version)
m,TA_9750,2025 ('two thousand and' version)
m,TA_9751,2026 ('two thousand and' version)
m,TA_9752,2027 ('two thousand and' version)
m,TA_9753,2028 ('two thousand and' version)
m,TA_9754,2029 ('two thousand and' version)
m,TA_9755,2030 ('two thousand and' version)
m,TA_9756,2031 ('two thousand and' version)
m,TA_9757,2032 ('two thousand and' version)
m,TA_9758,2033 ('two thousand and' version)
m,TA_9759,2034 ('two thousand and' version)
m,TA_9760,2035 ('two thousand and' version)
m,TA_9761,2036 ('two thousand and' version)
m,TA_9762,2037 ('two thousand and' version)
m,TA_9763,2038 ('two thousand and' version)
m,TA_9764,2039 ('two thousand and' version)
m,TA_9765,2040 ('two thousand and' version)
m,TA_9766,2041 ('two thousand and' version)
m,TA_9767,2042 ('two thousand and' version)
m,TA_9768,2043 ('two thousand and' version)
m,TA_9769,2044 ('two thousand and' version)
m,TA_9770,2045 ('two thousand and' version)
m,TA_9771,2046 ('two thousand and' version)
m,TA_9772,2047 ('two thousand and' version)
m,TA_9773,2048 ('two thousand and' version)
m,TA_9774,2049 ('two thousand and' version)
m,TA_9775,2050 ('two thousand and' version)
m,TA_9776,Spring
m,TA_9777,Summer
m,TA_9778,Autumn
m,TA_9779,Winter
c,TA_9780,Please mind the gap between the train and the platform
m,TA_9781,anti clockwise
m,TA_9782,both directions
m,TA_9783,clockwise
m,TA_9784,east & westbound
m,TA_9785,eastbound
m,TA_9786,east or westbound
m,TA_9787,north & southbound
m,TA_9788,northbound
m,TA_9789,north or southbound
m,TA_9790,southbound
m,TA_9791,westbound
m,TA_9792,all weekend
m,TA_9793,next weekend
m,TA_9794,this week
m,TA_9795,this weekend
m,TA_9796,next week
c,TA_9797,Please do not hold the doors open
c,TA_9798,Please do not obstruct the closing doors
c,TA_9799,Please do not obstruct the doors
m,TA_9800,Cambridge Heath
m,TA_9801,Hackney Downs
